path,q1,a1,q2,a2,q3,a3
40/40aeed59.jpg,What is depicted?,Bar,What color is it?,Black,How long is the bar?,24inch
aa/aa26c026.jpg,What is in the image?,Case,What color is the heart?,Yellow,What letter is shown?,W
02/022cfcea.jpg,What is in the image?,Punch,What color is it?,Gray,What is its shape?,Rectangular
cc/cc2333cc.jpg,What is depicted in the image?,Saw,What color is the handle?,Red,What is the blade made of?,Steel
7f/7fa4dda3.jpg,What is depicted in the image?,Rod,What color is the rod?,Nickel,What is the shape of the ends?,Bell
6e/6e9dd29b.jpg,What item is visible?,bottles,What color are the bottles?,blue,How many bottles are shown?,two
d4/d4d011df.jpg,What is depicted in the image?,Clock,What is the shape?,Circular,What color is the frame?,Black
07/070949ed.jpg,What is in the image?,Case,What color is the heart?,Yellow,What is the letter?,U
81/81f5a23f.jpg,What is in the image?,Folder,What color is it?,Brown,What is the main shape?,Rectangle
60/608880fa.jpg,What is depicted in the image?,Case,What color is the background?,White,What is the shape of the case?,Rectangular
78/78ffc50f.jpg,What is depicted in this image?,Case,What color are the flowers?,Blue,What is the overall color scheme?,Blue
ed/edcc93a3.jpg,What is in the image?,Charger,What color is it?,Black,What is the shape?,Cube
c1/c16b8296.jpg,What is in the image?,Bulbs,What color are the bulbs?,White,How many bulbs are shown?,Two
06/0661c21c.jpg,What is in the image?,Case,What color is it?,Black,Is it opaque?,Yes
31/31981f27.jpg,What is in the image?,Wallet,What color is it?,Blue,What is it made of?,Leather
1a/1a33f62d.jpg,What is depicted?,Ring,What color is it?,Silver,What shape is the center stone?,Oval
d1/d186725e.jpg,What is in the image?,Faucet,What color is it?,Bronze,What is the shape of the spray?,Head
b6/b6e08f46.jpg,What is in the image?,Cable,What color is the cable?,Black,How many connectors are there?,Two
d9/d9bea99c.jpg,What is depicted?,Knife,What color is the handle?,Black,What is the blade made of?,Metal
25/258558c1.jpg,What is visible?,Bar,What color is it?,Silver,How many bars are there?,One
0b/0bb12466.jpg,What is depicted in the image?,Case,What color is the background?,Pink,What is on the case?,Headphones
71/71e2c529.jpg,What is depicted on the case?,Tower,What color is the sky?,Purple,Is the case opaque?,Yes
a6/a611c252.jpg,What is depicted in this image?,Necklace,What color are the pearls?,White,What shape is the central pendant?,Pearls
9c/9cbc825c.jpg,What is shown in the image?,Gauge,What color is it?,Black,How many tools are visible?,Five
48/482a8877.jpg,What is depicted in the image?,Bulb,What color is the bulb?,White,What is the shape of the bulb?,PAR38
c3/c3f7a2a1.jpg,What is in the image?,Case,What color is the case?,Black,What is on the case?,Meow
95/950fcbb8.jpg,What is shown?,Wrench,What size is shown?,18mm,What is the color?,Silver
15/15222298.jpg,What is depicted in this image?,Frames,What size are the largest frames?,6x10,How many frames are shown?,Ten
0a/0a34101d.jpg,What is in the image?,Case,What color is the case?,Black,What letter is shown?,U
af/afc0ee4b.jpg,What is in the image?,Necklace,What color is it?,Gold,What is the shape?,Oval
d3/d339d9a9.jpg,What is depicted in the image?,Handle,What is the color?,Nickel,How many screws are shown?,Four
94/9452c534.jpg,What is in the image?,Case,What color is the letter?,Yellow,What is the shape?,Heart
b8/b847cd0e.jpg,What is in the image?,Case,What color is prominent?,Yellow,What is the pattern?,Stripes
ec/ec02fa43.jpg,What is in the image?,Gloves,What color are the gloves?,Gray,What is the primary color of the cutting board?,Wood
91/918ad684.jpg,What is in the image?,Case,What color is the case?,White,Is it transparent or opaque?,Opaque
cd/cd0cecb0.jpg,What is in the image?,Case,What color is the case?,Black,What is on the case?,Me
60/606b3cee.jpg,What is pictured?,Chair,What color is it?,Blue,What is the chair's material?,Plastic
31/31ca8d46.jpg,What is in the image?,Case,What material is it made from?,Leather,What color is the object?,Black
88/88d3ce22.jpg,What is in the image?,Necklace,What color is the necklace?,Gold,What is the shape of the charm?,U
be/be50852e.jpg,What is in the image?,Shoes,What color is the sole?,White,What color are the straps?,Black
50/50eadc25.jpg,What is in the image?,Cable,What color is the charger?,White,What is the shape of the charging disc?,Round
2b/2b60d738.jpg,What is in the image?,Bulb,What color is it?,White,What is its shape?,Cone
a4/a417655a.jpg,What is depicted in the image?,bottle,What color is the bottle?,black,How many tablets are there?,30
18/185dc71b.jpg,What is depicted in this image?,Case,What color are the butterflies?,Pink,What is the background color?,Black
e8/e8ce2f97.jpg,What is in the image?,Case,What color is the case?,Black,What is on the case?,Butterflies
58/58a4358c.jpg,What is in the image?,bottle,What color is the bottle?,brown,What is the shape?,round
b2/b2ef75fe.jpg,What is in the image?,Case,What color is the case?,Blue,What is the girl wearing?,Stripes
96/96c693ee.jpg,What is in the image?,Case,What color is the main heart?,Red,What word is on the large heart?,Love
3c/3c8b74f6.jpg,What is in the image?,protector,What color is it?,white,How many outlets are there?,three
86/86a4a150.jpg,What is in the image?,recipe,What color is the background?,blue,What is the recipe type?,grain
66/664be1ef.jpg,What is depicted in this image?,Case,What color is the case?,Clear,Is the case transparent?,Yes
8a/8ab42846.jpg,What is in the image?,containers,What color is the liquid?,yellow,How many containers are shown?,two
6a/6aaa8cac.jpg,What is in the image?,Rolls,What color is the packaging?,White,How many rolls are there?,Nine
a2/a2abb4ca.jpg,What is depicted?,Light,What is the color?,White,Is it opaque?,Yes
af/af646c11.jpg,What is depicted?,Case,What color is the moon?,Red,What is the background color?,Black
f5/f572c13b.jpg,What is pictured?,Necklace,What color is it?,White,What is the clasp type?,Lobster
b4/b42a8599.jpg,What is depicted in this image?,Lock,What color is the keypad?,Nickel,What is the shape of the lock?,Round
04/0403fea6.jpg,What is in the image?,Adapter,What color is it?,Gray,What is the shape?,Rectangle
96/96e0db5f.jpg,What is in the image?,dog,What color is the background?,green,What is the shape of the dog?,silhouette
64/6490965f.jpg,What is shown in the image?,Kneepads,What color are the kneepads?,Brown,What is on the kneepads?,Circles
a2/a2aa9052.jpg,What is in the image?,Ring,What color is the center stone?,Blue,What is the shape?,Round
67/67d15247.jpg,What is depicted in the image?,Case,What color is the dominant background?,Blue,Is the case transparent or opaque?,Opaque
3e/3e645315.jpg,What is in the image?,Box,What color is the envelope?,Brown,How big is the envelope?,6x9in
61/616f3764.jpg,What is in the image?,Case,What color is the case?,Black,Is it transparent?,Yes
8b/8bd051de.jpg,What is depicted in the image?,Tower,What color is the sky?,Purple,What is the shape of the main feature?,Tower
00/00395844.jpg,What is in the image?,Earrings,What color is the stone?,Blue,What shape is the stone?,Cushion
54/5403fafc.jpg,What is shown?,Shoe,What color is the sole?,White,What is the color of the upper?,Black
d6/d6ba0401.jpg,What is depicted in the image?,Case,What color is the background?,Blue,Is the case transparent?,Yes
74/7418c244.jpg,What is in the image?,Lights,What color are the lights?,Black,How many lights are shown?,Two
f5/f5ba9426.jpg,What is in the image?,Case,What color is the case?,Pink,Is the case opaque?,No
be/be4f587e.jpg,What is in the image?,box,What color is the box?,red,How many caplets?,100
d9/d9b50395.jpg,What is in the image?,bedsheet,What color is it?,White,What is its shape?,Rectangular
09/0905282b.jpg,What is depicted?,Ring,What color is it?,Black,What is its shape?,Circular
2f/2f35fd98.jpg,What is in the image?,Case,What color is the heart?,Yellow,What letter is shown?,L
a9/a91ed5a9.jpg,What is in the image?,Bed,What color is it?,Tan,What is the shape?,Oval
42/4202bf1d.jpg,What is in the image?,Case,What color is the case?,Black,Is it transparent?,No
61/61bc0a93.jpg,What is in the image?,Table,What color are the drawers?,Black,How many drawers are there?,Three
81/813185dc.jpg,What is depicted in the image?,Rod,What color is the rod?,Black,What is the shape of the rod?,Cylinder
0d/0d3699e3.jpg,What is in the image?,wine,What is the primary color?,purple,What word describes the intensity?,bold
25/2563e0d7.jpg,What is pictured?,Shoes,What color are the shoes?,Red,What color is the sole?,White
fe/fefa58da.jpg,What is in the image?,Dock,What color is the dock?,Silver,What material is it made from?,Aluminum
46/46e82bd8.jpg,What is in the image?,box,What color is the box?,red,How many packets are there?,10
ed/ed349908.jpg,What is depicted in the image?,Case,What color are the butterflies?,Blue,What is the background color?,Blue
e4/e4480462.jpg,What is in the image?,spray,What color are the bottles?,brown,How many bottles are there?,three
09/093387a8.jpg,What is in the image?,Grips,What color are the grips?,Black,How many grips are shown?,Two
e1/e1faf38c.jpg,What is in the image?,Capo,What color is it?,Black,What is the item made of?,Metal
44/44393238.jpg,What is in the image?,Case,What color is the background?,Pink,What color is the dress?,Red
37/378b3537.jpg,What is depicted?,Case,What color are the butterflies?,Pink,What is the background color?,Black
5a/5a3db362.jpg,What is in the image?,Case,What color is it?,Black,What is the texture?,Carbon
59/59e32180.jpg,What is depicted in this image?,Case,What color is the background?,Pink,What color is the dress?,Red
75/759ace0f.jpg,What is in the image?,Faucet,What color is the faucet?,Chrome,What is the shape of the faucet?,Curved
20/204348fe.jpg,What is in the image?,Hose,What color is it?,Yellow,What is the main color?,Green
ce/ce02190a.jpg,What is depicted in the image?,Flowers,What color are the flowers?,Pink,What is the design on the case?,Flowers
1c/1cf41303.jpg,What is in the image?,Case,What color is the butterfly?,Blue,What is the case made of?,Silicone
c4/c413ed2a.jpg,What is in the image?,Cover,What color is the bottom?,Brown,What is the main color?,Beige
02/0236b8eb.jpg,What is in the image?,Holder,What color is it?,White,What is the shape?,Square
4b/4b70bca5.jpg,What is in the image?,Case,What color is the case?,Pink,What is on the case?,Girl
f6/f6545a7b.jpg,What item is visible?,Wine,What color is the bottle?,Green,What is the shape?,Bottle
cf/cfad4129.jpg,What is in the image?,Case,What color is the case?,Black,What letter is shown?,K
00/00c1e7fc.jpg,What is in the image?,Safe,What color is the safe?,Black,What is on the safe's front?,Dial
8d/8dd29492.jpg,What is in the image?,Pillow,What color is it?,White,What is its shape?,Pillow
40/40997fa9.jpg,What is in the image?,Case,What color is shown?,Purple,Is it opaque?,Yes
72/72d13e50.jpg,What is shown in the image?,board,What color is the board?,white,How many markers are shown?,four
6e/6efd871e.jpg,What is shown in the image?,Ring,What color is the ring?,Grey,What is the ring's shape?,Round
2d/2d47d39d.jpg,What is depicted in this image?,Spoon,What color is the spoon?,White,What is the spoon made of?,Plastic
26/2633fe31.jpg,What is in the image?,Case,What color is the case?,Pink,Is it transparent?,Opaque
69/69731f58.jpg,What is in the image?,Table,What color is the table?,Black,What is the shape of the tabletop?,Square
09/09c954c9.jpg,What is in the image?,Pump,What color is the pump?,Black,What is the shape of the pump?,Cylinder
9a/9a1df093.jpg,What is in the image?,Cushion,What color is it?,Yellow,How many are there?,Three
df/df746d3e.jpg,What is depicted?,Razor,What color is it?,Blue,How many blades are there?,Five
c6/c6ae45e6.jpg,What is in the image?,salt,What color are the containers?,red,How many containers are there?,four
26/26c498de.jpg,What is depicted?,Sagittarius,What color is the bow?,Teal,What is the main design?,Bow
7c/7c5b7744.jpg,What is in the image?,Cable,What color is it?,White,What is the shape?,Cable
8c/8ca145a8.jpg,What is in the image?,Holder,What color is it?,Black,What is the shape?,Clamp
bc/bc531507.jpg,What item is visible?,Glasses,What color are the glasses?,Black,What is the shape?,Rectangular
c3/c34952c7.jpg,What is in the image?,Case,What color is it?,Black,What is the shape?,Rectangle
cd/cdec7ba3.jpg,What is depicted in the image?,Roll,What is the primary color?,White,How many layers are shown?,Four
f6/f64500d6.jpg,What is in the image?,Shelf,What is the color?,White,How long is the shelf?,31cm
eb/eb8eb93d.jpg,What is depicted in the image?,Liner,What is the color?,Clear,How many liners are shown?,One
57/575133a0.jpg,What is shown in the image?,Earrings,What shape are the earrings?,Hearts,What color are the earrings?,White
bd/bdb4fbb3.jpg,What is depicted in the image?,Earrings,What color is the frame?,Rose,What is the shape of the stone?,Round
96/967921e6.jpg,What is depicted in the image?,Case,What is the case's transparency?,Transparent,Is the case flexible?,Flexible
84/84130dc9.jpg,What is depicted?,Case,What color are the flowers?,Blue,What is the case's primary color?,Blue
05/05710606.jpg,What is depicted?,Case,What color is the bear?,Brown,What is on the case?,Bear
4f/4f70d817.jpg,What is in the image?,Necklace,What color is the pendant?,White,What is the shape of the pendant?,Teardrop
10/108238ca.jpg,What is in the image?,Faucet,What color is it?,Nickel,What is the shape?,Curved
5b/5bfab097.jpg,What is in the image?,Case,What color is the case?,Black,Is it transparent?,Opaque
b8/b8afadbd.jpg,What is in the image?,Case,What color is the primary color?,Grey,What material is it made from?,Silicone
c8/c871f478.jpg,What is in the image?,Shoes,What color are the shoes?,Beige,What is on the shoe?,Bow
70/7018190a.jpg,What is in the image?,Cat,What color is the hammock?,Grey,What material is used?,Sisal
40/405a0f1a.jpg,What is depicted in the image?,Case,What color is predominantly used?,Black,What word is repeated?,LOVE
